sourcePath,sourceRelativePath,sourceSha256,sourceHadNoAlpha,preset,preserveSourceDimensions,targetContentHeight,status,skippedReason,outputPath,outputSha256,sourceSize,sourceBoundingBox,scaleRatio,contentSize,outputSize,outputBoundingBox,contentBoundingBox,bottomCenterAnchor,normalizedPivotX,normalizedPivotY,requestedColors,actualColors,requestedPaletteColorCount,actualPaletteColorCount,opaquePixelCount,transparentPixelCount,sourceUniqueColorEstimate,outputUniqueColorCount,alphaValues,elapsedMilliseconds,warningCodes,errorMessage,algorithmVersion,presetConfigHash,saturationPreset,saturationMultiplier,saturationAdjustedPixelCount,saturationClampedPixelCount
E:\mercenary-rpg\asset_work\character_sources\R_r_slime_ink_cleaner_nell_잉크_청소반_넬_0001_transparent.png,R_r_slime_ink_cleaner_nell_잉크_청소반_넬_0001_transparent.png,115e7d49b0f26be8f78a13972c997b49331b8ea582bee51fe92b3570879f6377,False,website_master,True,,PASS,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\R_r_slime_ink_cleaner_nell_잉크_청소반_넬_0001_transparent.png,01ac17c0ac41a74dc77c36b292edc4aec771e0574119e8c8b2f7ff95d151498f,"[1664,2432]","[215,183,1389,2328]",1.0,"[1174,2145]","[1182,2154]","[4,5,1178,2147]","[4,5,1178,2147]","[591.0,2147.0]",0.5,0.9967502321262767,16,16,16,16,941496,1604532,46582,16,"[0,255]",2003.814,[],,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,25068,839
E:\mercenary-rpg\asset_work\character_sources\R_r_slime_jelly_shield_melty_젤리_방패병_멜티_0002_transparent.png,R_r_slime_jelly_shield_melty_젤리_방패병_멜티_0002_transparent.png,67f31a03e3b2ef7efb06e5eb5ba061625616a35f39773c94c153815585a271e1,False,website_master,True,,PASS,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\R_r_slime_jelly_shield_melty_젤리_방패병_멜티_0002_transparent.png,d774c8d7d26b17f15e7a92b8bcf8262c43fe27ec95f99d1b08d4b111cd84ce24,"[1664,2432]","[184,65,1398,2369]",1.0,"[1214,2304]","[1224,2316]","[5,8,1217,2312]","[5,8,1217,2312]","[612.0,2312.0]",0.5,0.998272884283247,16,16,16,16,1656684,1178100,54119,16,"[0,255]",3192.903,[],,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,45018,4538
E:\mercenary-rpg\asset_work\character_sources\R_r_slime_ooze_cleaning_crew_lumia_점액_청소반_루미아_0001_transparent.png,R_r_slime_ooze_cleaning_crew_lumia_점액_청소반_루미아_0001_transparent.png,943328683fb7b785d05d9b3f7069806ea418333f63d6da9adb43948b82ec62ba,False,website_master,True,,PASS,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\R_r_slime_ooze_cleaning_crew_lumia_점액_청소반_루미아_0001_transparent.png,8bdead945a9e8b49623ed042bb03a7a95c6d513953572af7d3ebde9de1e5c4a0,"[1664,2432]","[107,99,1482,2388]",1.0,"[1375,2289]","[1386,2298]","[5,5,1379,2291]","[5,5,1379,2291]","[693.0,2291.0]",0.5,0.9969538729329852,16,16,16,16,1448820,1736208,61080,16,"[0,255]",2985.929,[],,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,37950,12535
E:\mercenary-rpg\asset_work\character_sources\R_r_slime_porter_boss_jellico_운반반장_젤리코_0001_transparent.png,R_r_slime_porter_boss_jellico_운반반장_젤리코_0001_transparent.png,674da61a93229640d472cfe25fd5f1375edd8b77fbc28018e90376f74d2acbd1,False,website_master,True,,PASS,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\R_r_slime_porter_boss_jellico_운반반장_젤리코_0001_transparent.png,0124d4839a45c35e397f3ba52fca91746b75cf2c27fe29d69d76d1940150c63d,"[1664,2432]","[243,75,1384,2380]",1.0,"[1141,2305]","[1152,2316]","[5,7,1145,2311]","[5,7,1145,2311]","[576.0,2311.0]",0.5,0.9978411053540587,16,16,16,16,1429488,1238544,58487,16,"[0,255]",2771.346,[],,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,38089,4104
E:\mercenary-rpg\asset_work\character_sources\R_r_spiderkin_thread_shield_neria_실방패_네리아_0004_transparent.png,R_r_spiderkin_thread_shield_neria_실방패_네리아_0004_transparent.png,cac669c928cd3ec6cc1cf334b0c3e7e207aaaec622d2cc6cd7a21d650b44b208,False,website_master,True,,PASS,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\R_r_spiderkin_thread_shield_neria_실방패_네리아_0004_transparent.png,783e7e637aa967410a21a39f6c2fc067d5bf7f25c920046cb2049466dbca522e,"[1664,2432]","[240,8,1562,2428]",1.0,"[1322,2420]","[1332,2430]","[5,6,1325,2424]","[5,6,1325,2424]","[666.0,2424.0]",0.5,0.9975308641975309,16,16,16,16,1114956,2121804,38149,16,"[0,255]",2448.938,[],,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,30344,458
E:\mercenary-rpg\asset_work\character_sources\R_r_undead_coffin_logistics_bram_관짝_물류원_브람_0001_transparent.png,R_r_undead_coffin_logistics_bram_관짝_물류원_브람_0001_transparent.png,31f060c4c393fab461b1f3b875300a3c04115787bba7ef6752846450810e797d,False,website_master,True,,PASS,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\R_r_undead_coffin_logistics_bram_관짝_물류원_브람_0001_transparent.png,18a402595f77e104af940e80e04a78aade1c038bc7fe85ae1de1cc4353a7d034,"[1664,2432]","[269,25,1441,2407]",1.0,"[1172,2382]","[1182,2394]","[5,8,1175,2390]","[5,8,1175,2390]","[591.0,2390.0]",0.5,0.9983291562238931,16,16,16,16,1753524,1076184,34421,16,"[0,255]",3472.492,[],,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,47750,698
E:\mercenary-rpg\asset_work\character_sources\R_r_undead_evidence_watcher_verno_증거품_감시자_베르노_0001_transparent.png,R_r_undead_evidence_watcher_verno_증거품_감시자_베르노_0001_transparent.png,5d576ea1e836c05608a91ac301695f02d43e8bf33c86d387d9d7032f4ff6e4f3,False,website_master,True,,PASS,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\R_r_undead_evidence_watcher_verno_증거품_감시자_베르노_0001_transparent.png,90a7bd6a24167c00a093a5853d64c00f4f3bb5aa8f834cd2965b5c7141dd0662,"[1664,2432]","[27,29,1645,2407]",1.0,"[1618,2378]","[1626,2388]","[4,6,1622,2382]","[4,6,1622,2382]","[813.0,2382.0]",0.5,0.9974874371859297,16,16,16,16,1419360,2463528,37983,16,"[0,255]",3126.516,[],,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,37808,1589
E:\mercenary-rpg\asset_work\character_sources\R_r_undead_night_shift_medic_otto_야간_당직의_오토_0001_transparent.png,R_r_undead_night_shift_medic_otto_야간_당직의_오토_0001_transparent.png,cc9cd02eab37ae636919c4b93d6d7564e7096d08b445b680bc28d014ca418690,False,website_master,True,,WARNING,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\R_r_undead_night_shift_medic_otto_야간_당직의_오토_0001_transparent.png,72c2c2f5e8afda1ea5cf4fe96cea1c7d974f6a53709a188966dc3aa48d0247f5,"[1664,2432]","[222,0,1415,2432]",1.0,"[1193,2432]","[1206,2442]","[6,6,1199,2436]","[6,6,1199,2436]","[603.0,2436.0]",0.5,0.9975429975429976,16,16,16,16,1389330,1555722,48696,16,"[0,255]",2871.921,"[""BOUNDING_BOX_TOUCHES_EDGE""]",,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,35475,219
E:\mercenary-rpg\asset_work\character_sources\R_r_undead_orderly_molly_의무실_조장_몰리_0001_transparent.png,R_r_undead_orderly_molly_의무실_조장_몰리_0001_transparent.png,faef447966bf477112cc7389a7108630c36c1ec6f61e3b234a43ebe6b355d4d0,False,website_master,True,,PASS,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\R_r_undead_orderly_molly_의무실_조장_몰리_0001_transparent.png,3c2afb4e4b890df63813cc237aa5ac95cb3a176d013e8eeebe95110e2e8e5d1d,"[1664,2432]","[28,21,1605,2418]",1.0,"[1577,2397]","[1590,2406]","[6,5,1583,2399]","[6,5,1583,2399]","[795.0,2399.0]",0.5,0.9970906068162926,16,16,16,16,1232304,2593236,33368,16,"[0,255]",2807.107,[],,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,32994,1144
E:\mercenary-rpg\asset_work\character_sources\R_r_undead_shield_guard_matilda_방패병_마틸다_0001_transparent.png,R_r_undead_shield_guard_matilda_방패병_마틸다_0001_transparent.png,5b4ca13220c2272e5c916d55beed1027d1825c397132036578d66d5a94116090,False,website_master,True,,PASS,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\R_r_undead_shield_guard_matilda_방패병_마틸다_0001_transparent.png,48ca1a63f8ff8b37776aed549dfdf17c9fed84112d30a03ab6c5af5ea31cf4ff,"[1664,2432]","[222,9,1300,2431]",1.0,"[1078,2422]","[1086,2430]","[4,4,1082,2426]","[4,4,1082,2426]","[543.0,2426.0]",0.5,0.9983539094650206,16,16,16,16,1598328,1040652,29704,16,"[0,255]",3241.679,[],,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,42525,435
E:\mercenary-rpg\asset_work\character_sources\R_r_vampire_accountant_vivian_야근_회계원_비비안_0001_transparent.png,R_r_vampire_accountant_vivian_야근_회계원_비비안_0001_transparent.png,a5bb7f23e6e69588428985d3c33a1ec6bac8c43d73e0d8523e57cfd8e95858a2,False,website_master,True,,WARNING,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\R_r_vampire_accountant_vivian_야근_회계원_비비안_0001_transparent.png,56f02e5e2dfa118f00bb80d19a3c36ae83dafd090fa141e7fd9b2491710e9555,"[1664,2432]","[326,0,1257,2432]",1.0,"[931,2432]","[942,2442]","[5,6,935,2436]","[5,6,935,2436]","[471.0,2436.0]",0.5,0.9975429975429976,16,16,16,16,941760,1358604,25298,16,"[0,255]",2020.126,"[""BOUNDING_BOX_TOUCHES_EDGE""]",,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,20603,4238
E:\mercenary-rpg\asset_work\character_sources\R_r_vampire_aristocrat_messenger_eva_귀족가_전령_에바_0001_transparent.png,R_r_vampire_aristocrat_messenger_eva_귀족가_전령_에바_0001_transparent.png,1d76ba28b97e642e6f229180131cc14af51491f4180c347d43a2b39bd540001a,False,website_master,True,,WARNING,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\R_r_vampire_aristocrat_messenger_eva_귀족가_전령_에바_0001_transparent.png,a64e6a9ae498eb54de53b81ce2160e7a16f7524f3ba7ef07fadf11e1f41ce4de,"[1664,2432]","[190,0,1498,2419]",1.0,"[1308,2419]","[1320,2430]","[6,7,1314,2425]","[6,7,1314,2425]","[660.0,2425.0]",0.5,0.9979423868312757,16,16,16,16,1275012,1932588,44401,16,"[0,255]",2746.793,"[""BOUNDING_BOX_TOUCHES_EDGE""]",,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,33648,1946
E:\mercenary-rpg\asset_work\character_sources\R_r_vampire_contract_reader_ricia_계약서_독해가_리시아_0001_transparent.png,R_r_vampire_contract_reader_ricia_계약서_독해가_리시아_0001_transparent.png,03ef4fab370b336c83f4313622ede54ad4cf088671fada055cd890f11566c758,False,website_master,True,,PASS,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\R_r_vampire_contract_reader_ricia_계약서_독해가_리시아_0001_transparent.png,6b3fc3f96ec4d8fbe71e1b5783c621f97590a4120d7ed34e0093aecb6fb12406,"[1664,2432]","[331,44,1387,2395]",1.0,"[1056,2351]","[1068,2364]","[6,9,1062,2360]","[6,9,1062,2360]","[534.0,2360.0]",0.5,0.9983079526226735,16,16,16,16,847740,1677012,33631,16,"[0,255]",1930.635,[],,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,22394,1039
E:\mercenary-rpg\asset_work\character_sources\R_r_vampire_duelist_camille_결투사_카밀레_0001_transparent.png,R_r_vampire_duelist_camille_결투사_카밀레_0001_transparent.png,331b009467eb2a077b8ee9f9679b622ea58e0a86705c45eb52a6436c50fa67bc,False,website_master,True,,WARNING,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\R_r_vampire_duelist_camille_결투사_카밀레_0001_transparent.png,2bd9991537de91bf85cbaf011266e7c0a38aa1753bb869dbbed01903e91d6964,"[1664,2432]","[386,6,1428,2432]",1.0,"[1042,2426]","[1050,2436]","[4,6,1042,2430]","[4,6,1042,2430]","[525.0,2430.0]",0.5,0.9975369458128078,16,16,16,16,965880,1591920,33307,16,"[0,255]",1970.667,"[""BOUNDING_BOX_TOUCHES_EDGE""]",,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,25455,556
E:\mercenary-rpg\asset_work\character_sources\R_r_vampire_night_ledger_odele_야간_장부원_오델_0001_transparent.png,R_r_vampire_night_ledger_odele_야간_장부원_오델_0001_transparent.png,79e5c4e16de494ca82337f30aebe333dc8d0807c9f50a10467c77e9b99e5d13f,False,website_master,True,,WARNING,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\R_r_vampire_night_ledger_odele_야간_장부원_오델_0001_transparent.png,5580502543ff7e1437576bf1ea58a5c31442157ed328ef73bba0b0f6f8a7afe4,"[1664,2432]","[295,0,1455,2432]",1.0,"[1160,2432]","[1170,2442]","[5,6,1163,2436]","[5,6,1163,2436]","[585.0,2436.0]",0.5,0.9975429975429976,16,16,16,16,988668,1868472,40434,16,"[0,255]",2202.664,"[""BOUNDING_BOX_TOUCHES_EDGE""]",,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,26305,598
E:\mercenary-rpg\asset_work\character_sources\R_r_voidkin_rift_shield_voidrin_균열방패_보이드린_0002_transparent.png,R_r_voidkin_rift_shield_voidrin_균열방패_보이드린_0002_transparent.png,b514a86b9e27c7c68ddc3650e995585ce318021cfa9046b25172f186c5bb329f,False,website_master,True,,PASS,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\R_r_voidkin_rift_shield_voidrin_균열방패_보이드린_0002_transparent.png,beff46f886e9bdf537413a2963dbdfdc4e092366ae0acd5655ae735a1720b052,"[1664,2432]","[48,4,1612,2426]",1.0,"[1564,2422]","[1572,2430]","[4,4,1568,2422]","[4,4,1568,2422]","[786.0,2422.0]",0.5,0.9967078189300411,16,16,16,16,1251528,2568432,36872,16,"[0,255]",2855.398,[],,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,33826,803
E:\mercenary-rpg\asset_work\character_sources\R_r_voidkin_smoke_cleaner_numa_연기청소원_누마_0001_transparent.png,R_r_voidkin_smoke_cleaner_numa_연기청소원_누마_0001_transparent.png,86f60ab3705aa1ede9a50721b162e8fae9ef1d21f0e1a69628686b1182c35635,False,website_master,True,,WARNING,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\R_r_voidkin_smoke_cleaner_numa_연기청소원_누마_0001_transparent.png,64c922195fd15dfd0b74921deba57800f3b95b942a78d4201d3e107881e3cf0b,"[1664,2432]","[274,0,1484,2383]",1.0,"[1210,2383]","[1218,2394]","[4,7,1214,2389]","[4,7,1214,2389]","[609.0,2389.0]",0.5,0.9979114452798663,16,16,16,16,1394904,1520988,33049,16,"[0,255]",2856.17,"[""BOUNDING_BOX_TOUCHES_EDGE""]",,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,36799,74
E:\mercenary-rpg\asset_work\character_sources\R_r_witch_broom_bomber_elma_빗자루폭격수_엘마_0001_transparent.png,R_r_witch_broom_bomber_elma_빗자루폭격수_엘마_0001_transparent.png,7f7e32190506e20fbc589a0edf3d9f4f50f58be51bdad6ee4d9c99789a5c1871,False,website_master,True,,WARNING,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\R_r_witch_broom_bomber_elma_빗자루폭격수_엘마_0001_transparent.png,f63fd9a3c8ef50e64f2df4a637c6570a4087aa0c296ca0537142fc2b89ab6c2c,"[1664,2432]","[110,0,1610,2432]",1.0,"[1500,2432]","[1512,2442]","[6,6,1506,2436]","[6,6,1506,2436]","[756.0,2436.0]",0.5,0.9975429975429976,16,16,16,16,1594584,2097720,59393,16,"[0,255]",3400.463,"[""BOUNDING_BOX_TOUCHES_EDGE""]",,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,42657,2009
E:\mercenary-rpg\asset_work\character_sources\R_r_wolfkin_bloodtrail_tracker_ruda_피냄새_추적꾼_루다_0001_transparent.png,R_r_wolfkin_bloodtrail_tracker_ruda_피냄새_추적꾼_루다_0001_transparent.png,8a316dc9f0da9824d27d157588f9a200babba3dd332ae6a23ec5d1126218e267,False,website_master,True,,PASS,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\R_r_wolfkin_bloodtrail_tracker_ruda_피냄새_추적꾼_루다_0001_transparent.png,7d490554598a9bd43343528c9ba4c5adc6d1fdd804bd11646eb6a49cfc996db6,"[1664,2432]","[348,65,1396,2389]",1.0,"[1048,2324]","[1056,2334]","[4,6,1052,2328]","[4,6,1052,2328]","[528.0,2328.0]",0.5,0.9974293059125964,16,16,16,16,1059348,1405356,38943,16,"[0,255]",2350.046,[],,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,28083,446
E:\mercenary-rpg\asset_work\character_sources\R_r_wolfkin_chaser_lena_추격자_레나_0001_transparent.png,R_r_wolfkin_chaser_lena_추격자_레나_0001_transparent.png,94b044d695de81199a0084a32b2ddc4585bfa501c79fd1edf5614ff8948b26f4,False,website_master,True,,WARNING,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\R_r_wolfkin_chaser_lena_추격자_레나_0001_transparent.png,8252e142b58d0ee8c6923bf69c758c80f55835f2db5af713cea42e048b5d863c,"[1664,2432]","[368,0,1664,2432]",1.0,"[1296,2432]","[1308,2442]","[6,6,1302,2436]","[6,6,1302,2436]","[654.0,2436.0]",0.5,0.9975429975429976,16,16,16,16,1237068,1957068,45440,16,"[0,255]",2641.121,"[""BOUNDING_BOX_TOUCHES_EDGE""]",,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,32513,1443
E:\mercenary-rpg\asset_work\character_sources\R_r_wolfkin_gate_watch_beren_외문_감시병_베렌_0001_transparent.png,R_r_wolfkin_gate_watch_beren_외문_감시병_베렌_0001_transparent.png,ae85c05d57b9d22e1b2d5f3a28f0c9ca2705a837ffa2b7ff1443e0728cccfa81,False,website_master,True,,WARNING,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\R_r_wolfkin_gate_watch_beren_외문_감시병_베렌_0001_transparent.png,b6861850863052f2792d56443bc32db5c1f14406e0fa3f4f75fe010d6cd5b526,"[1664,2432]","[131,0,1561,2432]",1.0,"[1430,2432]","[1440,2442]","[5,6,1433,2436]","[5,6,1433,2436]","[720.0,2436.0]",0.5,0.9975429975429976,16,16,16,16,1469628,2046852,27586,16,"[0,255]",3142.796,"[""BOUNDING_BOX_TOUCHES_EDGE""]",,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,39255,274
E:\mercenary-rpg\asset_work\character_sources\R_r_wolfkin_tracker_laka_정찰조장_라카_0001_transparent.png,R_r_wolfkin_tracker_laka_정찰조장_라카_0001_transparent.png,47c4c90e83dbb4655c47ccbed1e70f64fdfd38491da79461aa2386fb1cca0e73,False,website_master,True,,PASS,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\R_r_wolfkin_tracker_laka_정찰조장_라카_0001_transparent.png,a2f14f224d207bf86b1ee075e08de1ac8019498866717f6ac71532f4d847967a,"[1664,2432]","[129,3,1516,2414]",1.0,"[1387,2411]","[1398,2424]","[5,9,1391,2420]","[5,9,1391,2420]","[699.0,2420.0]",0.5,0.9983498349834984,16,16,16,16,1504218,1884534,44845,16,"[0,255]",3300.653,[],,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,40152,480
E:\mercenary-rpg\asset_work\character_sources\R_r_yuki_onna_cold_storage_medic_yura_냉장보관_의무원_유라_0001_transparent.png,R_r_yuki_onna_cold_storage_medic_yura_냉장보관_의무원_유라_0001_transparent.png,cb7adec53eed8f1eec41f6443a6c80a53793f01585367a7c921b658a8dc65ccf,False,website_master,True,,PASS,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\R_r_yuki_onna_cold_storage_medic_yura_냉장보관_의무원_유라_0001_transparent.png,852800bcebc8146986badd3e9afc11763b1c633be1357947ac65b611fa924e99,"[1664,2432]","[265,21,1299,2419]",1.0,"[1034,2398]","[1044,2406]","[5,4,1037,2402]","[5,4,1037,2402]","[522.0,2402.0]",0.5,0.99833748960931,16,16,16,16,970764,1541100,50357,16,"[0,255]",2247.733,[],,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,24155,308
E:\mercenary-rpg\asset_work\character_sources\R_r_yuki_onna_ice_lancer_yukira_얼음창병_유키라_0002_transparent.png,R_r_yuki_onna_ice_lancer_yukira_얼음창병_유키라_0002_transparent.png,1a8b4cc662dac94124ef033bb447cb70ad8ad41166ac2d2577677ae6ac80e15d,False,website_master,True,,PASS,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\R_r_yuki_onna_ice_lancer_yukira_얼음창병_유키라_0002_transparent.png,9f4649607ed77b6000c78527f8b58af21953aa334d8cfcd124eba95edbc3efac,"[1664,2432]","[87,28,1613,2409]",1.0,"[1526,2381]","[1536,2394]","[5,9,1529,2390]","[5,9,1529,2390]","[768.0,2390.0]",0.5,0.9983291562238931,16,16,16,16,1138614,2538570,60125,16,"[0,255]",2675.66,[],,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,27980,4691
E:\mercenary-rpg\asset_work\character_sources\SR_sr_acid_slime_alchemist_acidia_산성_독술사_아시디아_0001_transparent.png,SR_sr_acid_slime_alchemist_acidia_산성_독술사_아시디아_0001_transparent.png,6a85b7b513390ba357faa7079246ec75589dce787869b3b1a584c3d0d96c5427,False,website_master,True,,PASS,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\SR_sr_acid_slime_alchemist_acidia_산성_독술사_아시디아_0001_transparent.png,d591d4b2baf49ac3865c6d3ce7d74151917635a036b8f58048b52e54fae6768e,"[1664,2432]","[80,28,1614,2393]",1.0,"[1534,2365]","[1542,2376]","[4,7,1538,2371]","[4,7,1538,2371]","[771.0,2371.0]",0.5,0.997895622895623,16,16,16,16,1568868,2094924,64247,16,"[0,255]",3273.67,[],,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,42055,1077
E:\mercenary-rpg\asset_work\character_sources\SR_sr_angel_auditor_raguel_감사관_라구엘_0002_transparent.png,SR_sr_angel_auditor_raguel_감사관_라구엘_0002_transparent.png,a868dba75551b8b152a8e5d22c1e4dbfaf19636473f11b4713006da3e1c2e648,False,website_master,True,,PASS,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\SR_sr_angel_auditor_raguel_감사관_라구엘_0002_transparent.png,14bd4736fef7c7b5edbc61a2952eafcf50be45dda5720e0d1934902b0b4489f7,"[1664,2432]","[64,39,1567,2413]",1.0,"[1503,2374]","[1512,2382]","[4,4,1504,2378]","[4,4,1504,2378]","[756.0,2378.0]",0.5,0.998320738874895,16,16,16,16,1452768,2148816,58568,16,"[0,255]",3167.857,[],,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,37922,164
